week,sales_method,customer_id,nb_sold,revenue,years_as_customer,nb_site_visits,state
4,Email,0e967e7a-3a2e-4c72-a69a-45d1ebfd8558,12,115.05,4,30,Tennessee
2,Email,2a7b5d3b-c8cd-47c0-b32a-feb4357190db,10,99.21,6,22,Vermont
1,Call,b1a7f1c8-5500-4d10-97a2-ad07484f0735,7,NA,1,22,California
3,Email,45af9e0c-2d98-41c1-a7b9-713875ae1a13,10,101.69,9,26,Indiana
4,Call,5685d9da-2cec-4ce7-8b5a-f49cac2a7df9,11,53.08,1,20,Ohio
4,Call,d60af844-78f4-4d01-8b4b-35c6c1384d9f,11,53.37,7,29,Connecticut
6,Email + Call,77a9ddc8-5470-4bab-bd38-bffef989d7c3,15,223.84,5,27,Pennsylvania
4,Email,b96010d1-b7dc-4365-abf4-791a29c25866,11,105.84,1,29,Connecticut
2,Email,605bd5ae-07b7-4d86-8656-a9d41187ea99,10,95.95,6,23,Florida
4,Email + Call,8eeee2ae-3d9e-4f0c-9624-9651f5bee7ed,12,182.42,2,28,Texas
4,Call,feecc9df-74e7-4676-a58f-e9d530c730e6,10,50.9,2,24,Tennessee
1,Email,6774904a-be4e-48ee-879c-a1ddcaf3cab4,9,88.34,1,28,Florida
5,Email,d599476f-b0ad-4fbd-97f1-f9d502b29636,11,NA,24,28,Texas
3,Call,9ebf672e-c1eb-46c9-8fc8-ffb6b79aa660,8,42,8,21,Ohio
1,Email,6f318889-3650-4e83-bc33-f3b94a8de06c,8,82.94,0,16,Missouri
1,Email,faa1c88b-4dc3-4e60-a79e-2dd4705a0aca,9,91.18,11,21,California
1,Email,9a27564c-c990-477b-9dc5-0a8b791bdead,10,100.67,6,23,Iowa
2,Call,82acef17-5d66-4a93-9c4d-143c7c9ddcc6,9,43.67,7,20,Arizona
5,Call,172bf7bd-afd5-44b9-9dd5-4ebbc8ba33ec,11,53.94,0,22,California
2,Call,cf99ff50-008e-4e16-9557-3861911170a2,9,43.98,11,23,Massachusetts
5,Call,774d9326-1470-4037-a5aa-04580fc32401,10,51.94,7,32,Texas
3,Call,b1afd691-f0a5-4c8a-85af-634e51730572,8,41.62,6,26,California
3,Call,6971f229-8786-4385-9a15-a7c1370485af,8,40.51,1,24,California
2,Call,229668f2-0103-4d53-ba10-c6c177857f0c,9,NA,1,23,Indiana
1,Email,f6de8a28-2227-4a60-8df9-300d4adfc467,9,88.99,0,25,California
2,Call,f200c3bc-4fbf-4955-97f9-43c177ff6841,9,43.02,2,17,Ohio
4,Email + Call,56f048ef-6bc4-4b83-a43c-36d0ec199385,12,186.57,12,26,Kansas
3,Email,0153ece4-f5f1-4fe6-a02a-ff6ef2e22e36,9,92.93,1,24,Ohio
2,Email,e31f01f7-3ef4-4b51-a3df-64df0fa985bc,11,111.6,4,26,Utah
4,Email,e691380f-fb88-4ad8-aeca-aad4c94e4224,11,111.24,4,31,South Dakota
2,Email,efda0667-3cdc-4c2f-8817-08b86289d3d7,10,97.91,13,29,Alabama
5,Call,3312e2e5-ea36-455a-b811-cb959fca732d,10,52.47,1,30,Florida
4,Email,6b5d2980-e6f4-4196-a133-4cb265a9b04b,11,114.06,4,24,Texas
3,Email,1c4520f9-cd8c-4c46-9589-3341ef4d8535,9,94.22,2,23,Louisiana
1,Call,c35b4396-52cc-4c0f-b3bc-099c8cba527b,7,35.02,0,20,Massachusetts
4,Call,59ccd872-a997-49d8-a0a8-e6f90d39fcfc,11,53.52,9,23,Florida
6,Email,51fa8ef2-889d-4253-8c88-9cef0f2c920b,13,127.16,1,29,Michigan
1,Email,5a8ff2e1-097f-4f63-9a83-c0487c4ac09e,9,85.18,10,29,North Carolina
2,Email,9776edbc-3c82-450f-b425-54d970306c4f,10,101.8,11,28,California
5,Call,ad0788ad-1e68-4be6-89af-e0756ef44808,10,51.75,4,25,California
4,Email + Call,9ab080fb-b0e3-4402-ac8c-2e532ce2592c,12,178.46,1,25,New Jersey
1,Email,0500d74b-3837-496d-a9cd-0f7ff1da82bd,9,85.23,4,20,Pennsylvania
5,Email,bcd22adc-0088-4677-ac4d-9ffe7ba0fdf8,12,115.13,1,24,Ohio
6,Email + Call,cc777dd0-777b-4b4b-ab69-7dc21e7d9f6b,15,224.81,3,27,Florida
4,Call,01e43cbb-aad3-47ea-bf2e-b0bec7ac6a8a,10,51.42,3,25,California
5,Email + Call,c6caafef-e2af-49bf-a363-c3ae73b2b215,12,186.21,1,29,California
1,Email,7e071e15-284b-4234-abf5-ea0f8a563a82,9,86.65,1,27,Utah
2,Email,bcd76ef0-89c8-45b7-8a1c-bec111d485ad,10,104.69,22,27,New Jersey
3,Call,01d11b49-7adc-461b-83c7-740c89f48457,8,40.51,1,21,Massachusetts
4,Email,82473992-bb09-4dac-bc86-5835a3fa2de9,12,119.43,15,27,Nebraska
1,Email,d9a5861f-5932-43ca-a82e-2a38063a6abe,9,87.53,2,23,Wisconsin
1,Email,82c8d186-799f-4baa-a37e-92ec82efb6f7,10,103.31,2,28,Missouri
3,Call,47c0df88-18c3-4ade-bdc5-dde27f8204e6,8,41.83,2,24,Illinois
1,Call,2296d22a-ee3d-48d6-a9a7-a69673399c4d,8,37.96,11,19,Pennsylvania
2,Call,70a9f38a-19bb-484f-8e55-98fa66b4a218,9,43.63,9,24,New Mexico
2,Email,b213ce02-0a9c-4a95-930b-e04b844f3829,9,94.79,1,23,Florida
4,Email,45d10c8a-c20d-4378-9f87-f30971747bbe,11,113.02,6,28,New Hampshire
5,Email,40ebea6c-3cb4-4f31-adf5-d02f3c0d157c,11,110.33,3,33,Washington
2,Email,4ec804c4-3ce0-404d-ac2b-f15f961b0070,10,95.95,1,23,Virginia
1,Email,790cbec3-42b7-4e9b-a54d-45160ff47a0d,9,85.5,4,21,Illinois
4,Call,77f97edb-88b9-424d-8a6e-dea4f8064ad8,10,50.5,1,28,Massachusetts
2,Email,6aee0ad9-7cf7-4d59-92ce-7fdd6f5a7f33,10,95.93,1,22,California
3,Email,d63c6173-5b70-4f99-8c14-d898db3bbbdf,9,NA,2,21,Virginia
1,Email,e391322b-c9b5-4e10-944a-af703e7bb2eb,8,83.61,10,21,California
6,Email + Call,2017f787-a3cc-4fb6-8bcd-ffc8290bd745,15,NA,1,24,Indiana
1,Call,a937bf33-abbd-4177-8ad5-ee46e00a52ca,7,37.44,8,21,Georgia
4,Email + Call,bdfe5c7d-8744-4ad4-9d28-1af1f786ef33,12,184.94,8,29,Florida
3,Email,70ecfa23-167a-4e5b-9976-3a032137b044,9,90.14,11,26,Wisconsin
3,Email + Call,5ce728cb-6c3d-4a3e-9d21-f5aeb2e5a075,10,155.81,13,30,California
6,Call,5a9532a3-1e7e-42e1-a7d2-280dc9d76a9c,14,68.36,1,23,Texas
4,Call,e055aa0b-2803-4dce-a983-3563f31eb0a3,10,51.82,1,28,California
1,Call,97bb3d5e-dde0-435d-b95c-bc4ebde6e8c8,7,33.79,5,19,Massachusetts
5,Email,eda82090-7b8f-4daf-84f8-32e31f526a8b,11,112.33,5,28,Missouri
3,Email + Call,36b817a7-6976-4a80-a510-4d3b0af80f62,10,155.51,3,20,Pennsylvania
3,Email,3299e900-95e4-4bc7-8aca-37219bffa062,9,91.8,10,21,Virginia
2,Email,429473d0-5d1b-4c08-ba16-520f0d8ec240,10,95.58,0,24,Texas
4,Call,9fb8171a-9725-419d-b4f6-c2f97fd0eb3f,10,50.66,6,24,Illinois
4,Email,855298ac-12d4-4596-b5c1-7a67dcd8fde0,11,106.63,2,27,Texas
1,Call,1809ffd6-ef55-4dec-9970-44f6bdbc5783,7,36.49,18,19,Nebraska
5,Email,88b0515a-157d-412a-a137-200ec14418a7,11,108.55,5,29,Louisiana
1,Email,1aaf5dac-00d0-47b1-a531-371b9c0a2df8,9,91.04,2,28,Texas
4,Call,f8ef064f-f538-4a2a-8b79-f5fa94fe7976,10,NA,3,20,Louisiana
1,Email,044dc8b8-7dd1-462e-8072-9d4de09513e3,9,85.61,2,29,Arkansas
1,Email + Call,345a18b1-992c-4342-a3d9-fe6dcc132810,8,124.95,1,25,Missouri
3,Email,c7989d96-705e-4543-8f07-eb81683b7174,9,94.16,0,27,Mississippi
4,Email + Call,8a4162eb-0572-4d71-b66d-ff017703ebf8,12,NA,0,23,Florida
5,Email,cd8a30b8-bcc2-46b6-aa39-35b1c17afd62,11,105.55,4,25,New Jersey
1,Email,2da461be-8004-46a0-b6a9-90298bee6197,8,83.6,1,22,California
3,Email,35827e4c-bffa-43d9-adea-b6c408b0f0b3,9,93.09,3,27,South Carolina
5,Email + Call,c3865c28-21eb-490a-bbf1-ce95931962c8,12,186.51,1,26,Pennsylvania
2,Call,8f683fae-6ae7-4b0e-a4d6-d87fba031328,9,NA,1,21,Florida
2,Email,a37820fd-be64-4292-8da3-5d11fc5f767d,10,96.47,4,27,California
5,Call,cfc6edb6-a8d6-48aa-bee2-90ba73fcbce6,11,53.12,7,24,North Carolina
1,Email,fd032759-8531-418f-ad5e-b3182234c0a2,8,79.3,3,23,Michigan
2,Email + Call,8015296a-82a2-46f9-8899-856e871e5441,10,151.1,0,35,Massachusetts
3,Email,cbda60d4-6c1b-40ca-99d8-ab8f3da07f93,9,91.2,2,22,New York
4,Call,b3327880-f854-46ae-952c-674a54def8cc,10,52.4,1,28,New Jersey
5,Email + Call,7de96060-54ef-411c-b61c-723dcf0b2f0b,12,183.98,2,22,California
5,Email,9c7556c7-19b5-419f-b50a-3bc0a781864b,11,109.29,2,29,California
1,Email,0e6777a3-ce97-49eb-8ef5-39cf6f1041f9,9,85.07,3,25,Iowa
4,Call,79585a2f-98e3-4eb4-a60f-c2f50faf26fe,10,50.26,5,23,Pennsylvania
3,Email,7d5e8aea-ba21-4e25-85e5-e2f2b266251f,9,94.24,4,17,California
1,Email,412595fc-5b8e-43c6-9033-c0747b243bf6,9,88.3,3,28,Maryland
6,Call,0b29ec2e-222b-497d-ae7d-ddd543b73a26,13,66.24,10,26,Massachusetts
6,Email,5390a3fd-2930-416d-8610-4047266af342,13,133.26,1,29,New York
1,Call,d4f95876-e860-4f4c-92e1-ff8cb30daa61,7,35.42,6,26,Indiana
2,Email,837a2e88-74c7-4145-a646-eafed1b58067,10,98.32,14,20,Michigan
5,Call,a5f708a0-103f-46b6-9a3a-484cbe272790,11,56.04,6,29,Missouri
3,Call,6e5545c8-ae3f-40d1-a2a1-9c8d1b07b07a,8,39.58,7,17,North Carolina
5,Call,9faab8af-6b8e-49fe-b9e4-2d4070dda057,11,53.27,2,25,Indiana
6,Email,d180c396-50ca-4bab-8cd4-42b373d1f1ed,13,133.3,6,24,New York
1,Email,18893022-6ddf-42e4-98b2-35cfa55c9382,9,89.7,6,20,California
3,Email + Call,46acd88d-cc66-4f95-948d-262e65bf0f9f,10,148.42,2,28,Wisconsin
3,Call,a43553d7-4c3b-467c-9851-c0b0e46df2e2,8,41.4,7,21,Oklahoma
1,Email,8b49bb1d-01dc-4af0-a23a-06061062d4b4,8,83.4,2,23,Michigan
1,Email,7d8d991b-3066-40d7-8ad3-89f83e990d1f,8,NA,3,19,Texas
5,Call,ec5b40b6-08eb-4d46-ab9c-1b502975f2e2,11,54.41,15,29,Michigan
1,Email,fb4f126b-09bf-4188-b68c-b4c3a6f402be,8,84.83,9,25,Kentucky
3,Email,2186636c-7903-4e9d-985c-cdb64b98f2b6,9,92.9,1,31,Pennsylvania
4,Email + Call,24848ab7-94df-4207-98d3-5e52070b09d9,12,NA,26,29,Georgia
4,Email,825899e8-1061-49eb-953d-8438931a422f,10,103.72,6,28,South Dakota
1,Call,1c12ccca-425a-464c-9d07-c7037f0a67ae,7,34.82,12,22,Kentucky
3,Call,9f6a046c-05c8-48a0-9698-78f538fc59d9,8,40.48,6,20,Tennessee
1,Email,c258ed75-40c5-44cf-ad8e-12702757eeb3,8,81.4,8,24,Pennsylvania
4,Email,231d3821-7049-4721-b728-41908dcc9947,11,106.99,4,23,Massachusetts
3,Call,4d4205c6-8be3-4cd2-8ca4-7bed121852a7,8,42.21,1,28,Texas
2,Email,0026e9d7-d9fb-44e7-b0e8-b6f4884bf955,10,104.83,5,26,Connecticut
3,Email,aaaad9d9-fc1d-40ca-aae9-670e6495ace5,9,94.85,3,21,Missouri
2,Email,a465a384-dc79-4034-8938-5fc77463cddd,10,NA,2,27,New Jersey
3,Email,1c6daa0d-eab0-4f88-8e63-287024316f09,10,NA,3,24,Texas
1,Call,b0970edc-583c-485d-a04b-c9df659b587e,7,35.46,10,19,New Mexico
2,Email,fb90e282-df0d-4cbc-8838-cf4f2cda80b7,11,109.2,4,28,Texas
4,Email,577a0ab3-3fde-46ef-bf47-827bb4795cda,11,107.4,8,26,Indiana
1,Email,58d34b0b-66f8-406d-a63c-2e7738a4b3bb,10,95.17,9,25,California
6,Call,853e799f-e0d3-4bd9-8177-8680eea0996a,13,66.34,1,27,New York
5,Call,3348cec1-4eef-402d-91c6-bc035ff9098c,10,52.25,8,25,Rhode Island
6,Email + Call,17cc2ed0-350f-4d7a-bb16-807ca77e523f,15,226.73,2,28,Indiana
2,Email,499efef4-5fde-418f-89f2-9a6fef73157f,11,108.57,1,22,New York
4,Email,2c7d99d1-d431-439e-944c-00c74204426c,10,104.7,5,25,Illinois
1,Call,fa5984d6-1878-4f73-819d-4f2577d4cccf,7,35.31,3,18,Arizona
1,Email,1b22d66c-cef3-43dd-bb6a-ebc7d8a5ad24,8,83.44,2,30,Michigan
4,Email + Call,bb56c976-0647-402d-8cf9-5d73ad2e039b,12,177.4,3,27,Texas
1,Email,9923dd5d-f9b4-4367-8f77-7798840aa02f,9,89.15,5,27,Illinois
4,Email,541d001e-395c-4e96-9ecc-033b5c044c49,12,NA,1,27,Ohio
1,Email,689a3009-ac5f-4491-a7db-6fb007bd60d0,9,86.22,0,24,Louisiana
5,Email,a6e61c3a-a58d-4718-81fe-aec6c2850859,13,127.15,2,27,Florida
3,Call,57c0697b-912e-490e-898e-539814cca329,8,41.25,1,17,Ohio
4,Email,f034dccf-177d-46ae-96cd-6f864a1f20d2,12,123.82,6,28,Pennsylvania
3,Call,40184c6b-85aa-455c-80d3-0e31ea5b3401,8,40.69,4,23,Tennessee
4,Email,789b71ce-0914-4f85-a50f-f3a5c5d37db9,11,109.41,12,25,Arizona
4,Email,a01c5aeb-4dbc-4fa9-9977-56cfe55cc3b7,11,110.03,4,29,Georgia
1,Email + Call,b4bc8bdf-46f3-4562-935c-ad31d76a6669,9,128.59,8,27,Hawaii
1,Email,9d3a6720-9068-4883-86e8-e82cece42998,9,86.84,1,24,Illinois
1,Email,da060ae3-4a35-4239-9120-27e38f82a6b9,10,96.21,7,21,Washington
4,Call,67508e28-f050-4741-abe8-8c620ce5a3d1,11,53.6,10,26,Alabama
2,Email,d8f82954-d270-493f-af7a-7e987bb307c1,9,92.33,4,29,California
1,Call,02820ab1-ad61-4dca-b40a-e1a85879bc59,7,36.06,3,21,Kentucky
3,Call,458d83cf-bd55-459e-9ec6-e46e70d9e65b,8,41.1,0,27,Nevada
3,Email,727db3e3-b5c6-4b45-bf1c-b5217896fad4,9,88.72,1,21,South Carolina
2,Email,cd02cc53-b8ba-4582-a032-a974503a7d58,10,98.2,3,19,Ohio
1,Email,31b1dada-b80e-47fb-abe8-fcbeb75ff8dd,9,88.72,3,26,Michigan
3,Email,60f4f0e8-85d8-47e6-84d7-ea6c7470c1ff,9,86.55,6,25,Missouri
6,Email,f35305ee-04fe-4325-b543-0a132785a78b,13,NA,14,30,Wisconsin
6,Email + Call,fdc1afca-bc3f-4f9b-a043-355fecddf2ae,15,228.08,2,27,California
5,Call,4b4f2d6e-9a6f-4393-be7e-89d69ca4977c,10,50.4,3,26,Oklahoma
4,Call,d6dced78-f47e-4477-a423-2c03b2513dd6,10,51.87,9,25,Oregon
1,Call,9c7d0f00-c845-4a8f-8842-07515777e41c,7,34.43,1,19,Pennsylvania
2,Call,d196c6f6-7eab-46ac-ae60-c65a2dd247cc,9,44.18,1,23,Arizona
5,Email,0f65072c-8784-4a4b-a735-31489b68c5ff,11,109.1,2,26,California
2,Call,1d5d8b6a-b08e-4cbb-891a-dfb5b6a14b32,8,42.47,6,24,California
4,Email,6b14a75d-7ed3-4ffa-b128-e2f13b619e1f,12,116.59,5,26,Colorado
3,Call,7724663d-5ba5-4825-8cf2-5d4ebace27d4,9,43.24,2,29,Texas
1,Email,32e29dd4-55d2-4df8-9c90-2b01e1cf37fb,9,85.37,0,25,Wisconsin
2,Email,2a85c0de-0db9-4cea-9e9e-2b77dd72f57a,10,98.3,15,21,New Jersey
5,Call,c22f5e57-658e-48fa-9424-7270a2871947,11,54.95,1,28,Pennsylvania
3,Email,318cbca7-8da0-4d5a-bb61-e914202ecf7b,10,98.44,0,22,Colorado
1,Call,2dd3c473-7ea7-47e0-a5aa-dd764b459ec0,7,34.48,3,22,California
3,Call,9075ce7a-b503-437a-bd82-81f85e89318a,8,40.39,4,23,Wisconsin
2,Email + Call,8dd362d9-2096-4bdb-968f-aa3a9c775526,10,152.86,5,26,Missouri
3,Call,fa72ac69-c8cb-40dd-aab3-70f58962f14f,8,40.36,13,15,Florida
3,Email,246224d0-0723-4a86-a021-39e060c954ee,9,93.56,13,25,California
3,Call,f00e1fd5-886e-43b7-901a-15db0bd65d33,8,40.66,6,25,Massachusetts
4,Email + Call,3ff78267-12f0-4825-ad6e-1a2a35a6e4df,12,185.17,2,32,New York
2,Call,ec167ae8-67cf-4ebb-a3ed-53c895ec7b2a,8,42.37,2,26,Pennsylvania
1,Email,db6f4876-6e1c-49cf-849d-f4a4254020a4,9,85.73,3,24,Michigan
5,Call,48dff93b-e64d-4a01-ac00-c211c858cceb,11,52.57,6,29,Texas
1,Email,15699be5-2d37-4de6-9124-98341e6b0472,9,92.26,6,25,Minnesota
6,Call,956a8b50-7aca-4502-9e8c-8163f97346e8,14,68.45,2,28,California
3,Call,7873dcc6-de5a-4c77-887d-586fdc4a98d6,8,42.16,1,21,Illinois
3,Call,1ad70caa-1a71-4a86-867c-9257ca86feef,8,40.63,3,21,Delaware
1,Call,823a65cb-b1aa-4cbb-8837-e04d0118afc7,7,35.58,4,27,Florida
2,Call,00c1aef5-a9de-477e-931e-c5d504182033,9,43.54,13,30,Iowa
2,Email,429f7d60-e825-4e53-b611-4eaa7bf38470,10,97.45,2,28,Alabama
5,Email,714ff07e-1529-408b-bc48-cd5e5330a1d4,11,105.02,19,24,Alabama
4,Email,0f956bbf-d7f2-44f8-b5a3-0fec7a770e78,11,109.25,0,28,New Jersey
5,Call,56378aaa-a5a9-4dc2-aff2-ba42c3e2e631,10,51.95,3,23,Illinois
3,Email,cc7aba9e-ed3e-42d7-890a-3da4297b0c77,9,93.54,3,30,Ohio
2,Email,8f9f2400-48f7-496d-b17b-b2de9cfd1c3d,11,105.49,12,23,Oregon
1,Call,eece4cf9-a60f-4ed0-a316-d3f7e780d87c,7,36.82,5,24,North Carolina
2,Call,63131b5c-7652-46aa-b252-5efa71739998,8,41.87,3,22,Pennsylvania
4,Call,6f95ad7e-361e-4600-8a86-2fe85596713a,10,50.45,3,26,Tennessee
1,Email,b2a6c8ee-fc13-4bb8-a6c1-68a6f54bb7a6,9,85.04,8,26,Oklahoma
2,Email,1ebf12cb-4a85-4a22-b899-33272fae57b5,10,99.21,1,23,Texas
2,Email,785c8f7e-a010-44d9-8279-cb18de0bd1c7,10,97.69,0,26,Wisconsin
5,Call,b7c988f5-17a3-4449-992f-e195ee15baf1,10,51.81,6,29,Virginia
1,Email,1bea1146-8289-4b53-af7b-37974edcbe06,8,80.54,7,25,Alabama
1,Email,25a44187-7a42-47fb-b5f3-4943d975ef3d,9,86.2,6,21,Oklahoma
1,Email,ad69563a-f91f-4c1e-bf3a-bb6a789b9ea9,9,85.78,2,32,Pennsylvania
4,Email + Call,e83bb6fd-4c62-43ed-8d82-37120b5103c9,12,180.84,6,29,Illinois
3,Email,066a7734-9c33-40b4-8f4d-dc18b66235cb,10,95.28,5,21,South Carolina
6,Email + Call,1f526032-d0d1-4741-87f5-1268588c3d94,15,227.61,0,27,Georgia
4,Call,bfffaca9-652c-43dc-bcd5-496c95258f53,10,50.89,15,23,West Virginia
3,Email,f9002b80-f2fb-494c-96b4-a37116722c43,9,NA,1,22,Florida
1,Email,13566da1-5094-4410-ba8f-b442f67f6e6e,9,85.28,5,26,Pennsylvania
4,Email,227bc877-b49c-4872-88a3-0aaadffc0c3c,10,103.83,3,28,Nevada
6,Email + Call,baa44d2c-1fc4-4be0-a31b-99a6247a761e,15,227.4,2,27,Massachusetts
3,Email,594d9a16-134b-4d1f-aca2-2b230f291e44,10,103.45,1,25,California
4,Email,95b39c20-87af-4b2a-b057-612a99c60a76,10,NA,0,22,Colorado
4,Call,6a0d8680-91db-4930-8e35-02d7a2df4126,11,52.75,1,33,Virginia
4,Call,40ee0c97-d19e-4878-9e9b-30363081ae7d,11,53.67,0,28,California
2,Call,3bef9991-0240-454a-8e79-5a8435b15e08,9,43.44,1,31,Ohio
3,Call,02afadeb-6cea-40c6-bab4-763ea9695f1d,8,39.31,5,21,Oklahoma
1,Email,1e5f3ca5-35d8-45e2-97c8-5b9568ea676b,9,91.12,12,23,Michigan
5,Email,11983db0-a09b-4c64-b335-d0b45e26b4c7,11,107.02,0,28,Missouri
1,Email,9ce5b4cb-1d6c-4a10-9ef8-f350eede81ad,10,95.87,2,27,Maryland
3,Email,edcab84c-8aff-46f3-93b5-746ea3722368,9,94.33,9,29,South Carolina
2,Email,6947f717-cb24-46c6-b996-66cc66bc2baf,10,98.22,0,27,Minnesota
6,Email + Call,1b1c5f5b-cd79-4996-bb78-7c361a37c999,15,NA,1,25,Missouri
4,Email,0804ae15-c35c-430e-90c1-b1b0d0811460,11,109.7,2,29,California
1,Email,e1d56473-5ef6-41e0-b145-819f9a907801,9,NA,2,28,New York
5,Email + Call,9639dce2-b81c-4f77-8a27-d6d8dd975e2a,13,188.13,4,32,Texas
3,Email + Call,f07fc2d4-91e6-41f8-8184-e5ea3c3666d9,10,155.05,3,33,Indiana
6,Email + Call,b1be5c63-6918-442b-8853-50e42a54d080,15,223.01,2,29,North Carolina
1,Email,b1aeb245-bb84-4f78-9bc5-de824ca9fde7,8,83.73,23,23,Hawaii
3,Email,6929b2f1-598c-4719-8e0d-f4a5d13e3d02,9,88.05,1,25,California
5,Call,40a06831-608c-4b50-baf5-c87a44fdac05,10,51.32,7,25,Tennessee
6,Call,4d5f7cb6-1ee5-4117-a60c-f0be4f2157ad,14,NA,7,24,Virginia
4,Call,08b5a972-bd7f-4601-bb9d-80ff57ce7770,10,51.68,14,26,Oregon
6,Email + Call,cd20eb7f-1884-4504-9583-00dd604eb320,15,225.64,5,21,Florida
1,Email,4d024d5d-a3f6-4193-b47e-b91e8e47da65,8,82.09,3,17,Minnesota
1,Email,bc75c4c5-6bc0-4d50-918e-c38739041eba,9,89,6,19,California
1,Email,9a8ef714-0cf3-4537-bb94-bc80de4b3ef4,8,79.55,8,22,North Carolina
3,Email,64ed5dea-a7cb-429f-b2af-2c236cab3ac3,10,95.3,32,26,Colorado
1,Email,a81a5ed3-7694-428f-9521-a600df83e56a,8,84.28,2,20,Virginia
3,Email + Call,efb8a4fb-d4d5-4e60-b5eb-5d7850eb1311,10,149.67,4,26,New York
2,Email,a70e5dba-e6ee-420e-afec-8b74d0aa50b9,10,99.44,6,26,Texas
5,Call,b2b3cc27-0ad5-45c0-9562-2d251c529747,11,55.75,3,32,California
2,Call,e05a3fcb-ddc8-4831-8160-025c4ae7c129,9,43.05,4,23,Ohio
6,Call,5880fc5b-314d-4659-b8ad-caa693d591b0,13,66.08,6,24,New York
3,Email,7d6a5853-e696-4d17-912d-eeed256f7df7,9,88.37,1,21,Illinois
2,Call,651116a2-03bc-4c79-82af-1e0a8c1ef6fa,9,45.5,1,21,Alabama
6,Email + Call,d78b4eac-baca-49f0-83ea-5a878ad8029d,15,228.15,3,32,Nevada
1,Email + Call,90737d1e-26f4-4be7-892e-06c23f1b0aaf,9,130.5,8,26,Idaho
2,Call,23378959-15d9-423a-a397-814a73f58b77,9,44.03,10,23,Washington
3,Email + Call,4a91cb02-b3aa-4b17-a020-56a933d2e373,10,156.22,1,23,California
5,Email,0a124d5d-9750-4369-a096-826b61b13daa,10,104.8,2,31,Kansas
2,Email,a2f157bb-39aa-4944-9bae-8e074b3feda6,11,105.58,3,23,Virginia
1,Email,0ea9c39f-3bc3-40ae-baec-bd3328d6b17c,10,95.07,7,22,North Carolina
2,Email,cb4da4ed-055a-4724-b6eb-90655ab6d8d3,10,97.73,2,22,California
5,Call,b2369415-47c6-4740-a258-27b413f9e3fc,11,54.8,2,31,Virginia
5,Email + Call,88fe3b75-dda7-406e-8f1a-350d776a4d38,13,NA,8,24,Arizona
1,Email,0645c2eb-c491-44a9-bf20-62173c785010,9,86.18,3,28,Minnesota
5,Email + Call,0b0c3e9d-04c9-49a8-8c44-811cc3eba139,12,183.47,11,24,Texas
2,Email,c1229b30-0b09-4d7d-992b-f943279186b2,11,106.87,1,24,Texas
1,Call,da2658c2-386d-4634-a59a-db6ebf7c8b73,7,36.89,4,24,Kentucky
1,Email + Call,21bdab9b-e09c-46b2-8ecd-6b2ba727c140,9,128.76,9,24,Florida
6,Email + Call,b2f45f98-50f4-4ba3-ba61-429a56d9f0d4,15,225.64,6,29,New York
2,Email,23fe00f1-2ca5-4feb-9378-1b0637926fbc,10,96.84,1,24,Indiana
5,Email,18311535-1b5c-4ec7-b250-2634327d7c4c,11,107.26,3,27,Ohio
5,Email,bd18417e-17a7-48c1-b9a0-6f974b8745bb,11,109.34,6,24,Wisconsin
1,Call,8c61662f-47bf-4494-8631-3dfc644b761d,7,34.9,3,20,Minnesota
3,Email,754d00bf-88a2-4f43-924e-1b8a2144189f,9,88.28,11,24,Kansas
3,Email,01808b9f-f733-4a44-9ca9-52ff4daae1f9,9,90.55,0,27,New York
2,Call,44ffede9-d54e-41db-b55e-52b573950e19,9,NA,7,22,Oregon
3,Call,96809a61-05b4-4d8c-a95d-5763ddac8496,9,44.5,9,27,New York
5,Email,404aa728-be28-426e-9939-0d81a5a002cc,11,110.14,6,22,Ohio
1,Call,9a186b3a-f765-47e1-97f1-b59c83486306,8,37.88,1,24,Illinois
6,Email + Call,b4511a18-7fde-48f9-b78f-7f6888fb0b13,15,224.85,0,24,Iowa
5,Email,9e6f2567-f640-467d-b24d-d633322d3fdf,10,104.16,8,28,Florida
6,Email,1cf5e215-ea06-4c75-a818-2feb273731a7,13,130.04,1,24,Massachusetts
5,Email + Call,23352634-f80e-4ae9-82de-05a291b1b704,13,190.38,20,27,Pennsylvania
1,Email,f2efb0b8-dd3e-4209-ae1b-5e39f0368e2f,9,87.43,1,24,Tennessee
6,Email + Call,a0b8123a-0f92-4152-8ea0-cc732e452f49,16,234.03,6,29,California
4,Email,24074ce7-0015-40a4-81f2-85b9f5c4db52,11,112.86,7,24,New York
1,Call,78d5785f-f280-457d-81a8-9080ffb358b0,7,35.25,6,24,New York
2,Email,de8623f1-d4e9-489c-a24a-bde4b1896801,10,96.77,1,30,New York
2,Email + Call,60c31446-c97c-484f-8f43-b888be2ff2f6,10,NA,2,25,Mississippi
2,Call,142e68cb-b42d-4b32-84f0-e696df01d68e,8,42.25,3,22,North Dakota
4,Email + Call,e2127d82-7ac7-4cde-943c-897b9e5f1281,12,185.04,4,30,Pennsylvania
5,Email + Call,755fd76b-8a2c-49a0-92bb-6c5c35fc5729,12,186.21,4,28,California
4,Call,faa0c48c-bc8e-4f2f-ba9f-aac38ba8f7ab,10,49.51,2,25,Washington
2,Email,01a7cf12-836f-49e3-8cec-48b131fb0374,10,95.16,8,23,Florida
2,Email,935789f0-a128-4fdc-b427-1078fd195926,10,98.63,10,27,Ohio
